id,title,normalized_title,author,date,iso_date,file,depth,is_reply,parent_id,thread_root_id,models,topics,error_signatures,body
1021,Problem with SDK 1.1.5.r1,Problem with SDK 1.1.5.r1,angel,2004/03/24-00:15,2004-03-24T00:15:00,Msgs_727_to_1955.html,1,false,,1021,,networking,,"| >AiboMind
uses a different LAN component
| >Is
this the first time you tried the OpenR SDK LAN connection ?
|
| I
have used a similar configuration file with beta I think it was and
| everything
worked smoothly, including my hexadecimal WEP According to the
| INSTALLATIONpdf
hexadecimal is supported, so unless it is broken now I am not
| sure
how to explain the fact that it worked for my network before Anyhow I
have
| tried
disabling WEP too and that didn&#;t help I will do more tests
removing
| lines
from the WLAN config file
|
| >
| >
| >The
following features did not work on the old OpenR SDK LAN, so they may be
| >the
problem Take a look at the WLANDFLTTXT file
| >I&#;m
not sure what if any have been added recently, but if you trim this back
| >to
safer values, that should help
| >
| >>WEPKEY=x
| >
only character ASCII WEP strings
| This
I truly don&#;t understand I did work for me on beta,
| so
unless it is not supported now I can&#;t explain how the robot
communicated
| with
my encripted robot before
|
| >>APMODE=
| >
I recommend people use APMODE= auto
| >
| >>USE_DHCP=
| >
this is not required, remove it to be safe
| >>DNS_SERVER_=
| >
this is not required, remove it to be safe
| >>SSDP_ENABLE=
| >
this is not supported, remove it to be safe
|
| I
will remove those lines and try again
|
| >===========
|
| >AiboMind
and OpenR SDK programs like HelloWorld should be thought of as two
| >different
worlds
|
| Good to know
| (The
article that 2004/03/24-00:15 posted, was modified by Author)
|"
1022,Errors installing 1.1.5.r1 on Linux,Errors installing 1.1.5.r1 on Linux,angel,2004/03/24-00:31,2004-03-24T00:31:00,Msgs_727_to_1955.html,1,false,,1022,,build_toolchain|debugging,,">Has
anyone succeded at installing the linux version of OPENR 1.1.5.r1?
>I
have redhat 9 and I am having lots of troubles with the
build-devtools-3.3.2-r1.sh
>
>It
seems as if some directories are missing in the gcc library. I am in the
>process
of narrowing down the error and generating a log file. I will post it
soon.
Here
is the errors I got when running the build script:
Unpacking binutils-2.14.tar.gz
Unpacking gcc-3.3.2.tar.gz
tar:
gcc-3.3.2/libjava/java/security/cert/CertificateFactorySpi.java: Wrote
only
0 of 10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/cert/CertificateParsingException.java:
Wrote only 0 of 10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/cert/X509CRLEntry.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/cert/X509Extension.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/AccessControlException.java: Wrote only
0
of 10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/AlgorithmParameterGenerator.java: Wrote
only 0 of 10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/AlgorithmParametersSpi.java: Wrote only
0
of 10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/BasicPermission.java: Wrote only 0 of
10240
bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/CodeSource.java: Wrote only 0 of 10240
bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/DigestOutputStream.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/DummyMessageDigest.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/GeneralSecurityException.java: Wrote
only 0
of 10240 bytes
tar:
gcc-3.3.2/libjava/java/security/GuardedObject.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/IdentityScope.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/InvalidParameterException.java: Wrote
only
0 of 10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/KeyException.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/KeyFactorySpi.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/KeyPairGenerator.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/KeyStore.java: Wrote only 0 of 10240
bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/MessageDigest.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/NoSuchAlgorithmException.java: Wrote
only 0
of 10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/Permission.java: Wrote only 0 of 10240
bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/Policy.java: Wrote only 0 of 10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/PrivilegedAction.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/PrivilegedExceptionAction.java: Wrote
only
0 of 10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/Provider.java: Wrote only 0 of 10240
bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/SecureRandom.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/SecurityPermission.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/SignatureException.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/SignedObject.java: Wrote only 0 of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/UnresolvedPermission.java: Wrote only 0
of
10240 bytes
tar: Skipping to next header
tar:
gcc-3.3.2/libjava/java/security/interfaces: Cannot mkdir: No space left
on
device
tar:
gcc-3.3.2/libjava/java/security/interfaces/DSAKey.java: Cannot open: No
such file or directory
tar:
gcc-3.3.2/libjava/java/security/interfaces/DSAKeyPairGenerator.java:
Cannot
open: No such file or directory
tar:
gcc-3.3.2/libjava/java/security/interfaces/DSAParams.java: Cannot open:
No
such file or directory
ta"
1023,Problem with rel 1.1.5.r1,Problem with rel 1.1.5.r1,angel,2004/03/24-00:59,2004-03-24T00:59:00,Msgs_727_to_1955.html,1,false,,1023,,networking,,"| Nothing
works
|
| >>AiboMind
uses a different LAN component
| >>Is
this the first time you tried the OpenR SDK LAN connection ?
| >
| >I
have used a similar configuration file with beta I think it was and
| >everything
worked smoothly, including my hexadecimal WEP According to the
| >INSTALLATIONpdf
hexadecimal is supported, so unless it is broken now I am not
| >sure
how to explain the fact that it worked for my network before Anyhow I
have
| >tried
disabling WEP too and that didn&#;t help I will do more tests
removing
| >lines
from the WLAN config file
| >
| >>
| >>
| >>The
following features did not work on the old OpenR SDK LAN, so they may be
| >>the
problem Take a look at the WLANDFLTTXT file
| >>I&#;m
not sure what if any have been added recently, but if you trim this back
| >>to
safer values, that should help
| >>
| >>>WEPKEY=x
| >>
only character ASCII WEP strings
| >This
I truly don&#;t understand I did work for me on beta,
| >so
unless it is not supported now I can&#;t explain how the robot
communicated
| >with
my encripted robot before
| >
| >>>APMODE=
| >>
I recommend people use APMODE= auto
| >>
| >>>USE_DHCP=
| >>
this is not required, remove it to be safe
| >>>DNS_SERVER_=
| >>
this is not required, remove it to be safe
| >>>SSDP_ENABLE=
| >>
this is not supported, remove it to be safe
| >
| >I
will remove those lines and try again
| >
| >>===========
| >
| >>AiboMind
and OpenR SDK programs like HelloWorld should be thought of as two
| >>different
worlds
| >
| >Good
to know
| >The
article that posted, was modified by Author
| (The
article that 2004/03/24-00:59 posted, was modified by Author)
|"
1024,Update 1.1.5 Beta1 works but.....,Update 1.1.5 Beta1 works but.....,angel,2004/03/24-02:09,2004-03-24T02:09:00,Msgs_727_to_1955.html,1,false,,1024,,debugging|networking,,"I
went back to SDK 1.1.5beta1 and after detecting the same error with
HelloWorld
(no
ping response) and immediately assume that the wireless HUB had a
corrupted
rounting
table. After reseting it and eliminating WEP, enabling DHCP, and with a
very
small WLANCONF.txt file, now HelloWorld works again.
Next
I am going to try with SDK 1.1.5 rel 1 to see if my problem was only in
the
wireless
router."
1025,What is different between OPEN-R SDK 1.1.5 and oldr version?,What is different between OPEN-R SDK 1.1.5 and oldr version?,fjuee922,2004/03/26-22:44,2004-03-26T22:44:00,Msgs_727_to_1955.html,0,false,,1025,,,,"| What is different between OPEN-R SDK 1.1.5 and oldr version?
|"
1026,What is different between OPEN-R SDK 1.1.5 and oldr version?,What is different between OPEN-R SDK 1.1.5 and oldr version?,fjuee922,2004/03/26-22:47,2004-03-26T22:47:00,Msgs_727_to_1955.html,1,false,1025,1025,,build_toolchain,,">What
is different between OPEN-R SDK 1.1.5 and oldr version?
and
cypwin, gcc all update to V1.1.5
What's the different?"
1027,How is the 'OLEDCommandValue3' defined?,How is the 'OLEDCommandValue3' defined?,aiboKang,2004/03/29-18:07,2004-03-29T18:07:00,Msgs_727_to_1955.html,0,false,,1027,,,,"| Hello,anybody,
| Here is a problem.
| When
I run 'BlinkingLED7' sample , I found the 'OLEDCommandValue3' was used
| as
the data type of LED command , which is 'OLEDCommandValue2' in the PDF
file
| (Level2ReferenceGuide.pdf)
provided by Sony . Actually there is nothing
| about the description of 'OLEDCommandValue3' in the PDF file
| (Level2ReferenceGuide.pdf)
. Is it missed in the PDF file or something else?
| what on earth is 'OLEDCommandValue3' like ?
|
| Can anybody tell? Thanks in advance.
|"
1028,RE:How is the 'OLEDCommandValue3' defined?,How is the 'OLEDCommandValue3' defined?,AiboPet,2004/03/30-00:56,2004-03-30T00:56:00,Msgs_727_to_1955.html,1,true,1027,1027,ERS-7,build_toolchain,,"| >When
I run 'BlinkingLED7' sample , I found the 'OLEDCommandValue3' was used
| >as
the data type of LED command ...
|
| Download
the latest documentation and check the ModelInformation_7_E.pdf file.
|
| >what
on earth is 'OLEDCommandValue3' like ?
|
| The
ERS-7 face LEDs are tricky. You can optionally set the intensity and the
| mode
(MODE A or B, which make the LEDs light up in different ways). Not all
| combinations work.
|
| Check
out the header ""ODataFormats.h"" for the structure and the PDF for
| explaining
which modes work (it has little diagrams to show which LEDs are
| which)
|"
1029,RE:How is the 'OLEDCommandValue3' defined?,How is the 'OLEDCommandValue3' defined?,aiboKang,2004/03/30-11:29,2004-03-30T11:29:00,Msgs_727_to_1955.html,1,true,1027,1027,ERS-7,build_toolchain,,">>When
I run 'BlinkingLED7' sample , I found the 'OLEDCommandValue3' was used
>>as
the data type of LED command ...
>
>Download
the latest documentation and check the ModelInformation_7_E.pdf file.
>
>>what
on earth is 'OLEDCommandValue3' like ?
>
>The
ERS-7 face LEDs are tricky. You can optionally set the intensity and the
>mode
(MODE A or B, which make the LEDs light up in different ways). Not all
>combinations
work.
>
>Check
out the header ""ODataFormats.h"" for the structure and the PDF for
>explaining
which modes work (it has little diagrams to show which LEDs are
>which)
I
got it! It's very kind of you!"
1030,timers and sleep functionallity in OPENR,timers and sleep functionallity in OPENR,aibourjc,2004/04/02-00:52,2004-04-02T00:52:00,Msgs_727_to_1955.html,0,false,,1030,,,,"| I am
looking for information about the use of timers, and about something
that
| provides
me something like sleep functionality, but I cannot find anything. Has
| any of you use this?
| Thanks you in advance
|"
1031,packet loss when pinging ERS-7,packet loss when pinging ERS-7,NWCIL,2004/04/02-07:11,2004-04-02T07:11:00,Msgs_727_to_1955.html,0,false,,1031,ERS-7,networking,,"| Hi everyone -
| I
was excited to finally ping my ERS-7 for the first time today, but
dismayed
| to
find that it doesn't ping reliably. In a set of 100 pings, I typically
find
| 80%
packet loss. This is while running the simple ""Hello World"" OPEN-R
| program.
I've only been able to telnet to it successfully once.
|
| Any ideas??
| thanks,
| Bryan
|"
1032,Author DELETE,Author DELETE,*****,2004/04/08-20:32,2004-04-08T20:32:00,Msgs_727_to_1955.html,0,false,1220,663,,,,"| (The
article that 2004/04/04-03:04 posted, was modified by Author)
|"
1033,RE:packet loss when pinging ERS-7,packet loss when pinging ERS-7,ejt,2004/04/05-12:15,2004-04-05T12:15:00,Msgs_727_to_1955.html,1,true,1031,1031,ERS-7,build_toolchain|networking,,"check
your wireless connection strength - this is typical of what happens
when the wireless signal
strength
is poor. We had to set up a private access point in our lab because we
didn't get good enough
reception
on the campus wireless network (although reception is pretty mediocre
to begin with in our
lab,
so that's not really a surprise) In general, AIBOs don't tend to get as
good reception as some
laptops.
Or at least the 210 didn't. I should see how far our ERS-7 can
stroll... maybe now i can make
it
down to the vending machines and back ;)
Take
a look at the 'ERA201D1Info' sample (in 'common' of the sample code
download) This can display
some
wireless network stats for you (i'm rusty on what exactly it gives
though)
-ethan"
1034,My aibo(ERS-7) cannot run open-r samples. help !!,My aibo(ERS-7) cannot run open-r samples. help !!,aiboKang,2004/04/05-23:10,2004-04-05T23:10:00,Msgs_727_to_1955.html,0,false,,1034,ERS-7,build_toolchain|motion|networking,,"|
what a bad problem ! My aibo(ers-7) can't run open-r samples!
|
This happened when I tried to combine two samples ( ImageObserver and
| MoNetTest)
into one (ImageCapture) last week. My aibo worked with open-r
| samples
(such as HelloWorld, BlinkingLED7, BallTrackingHead7) perfectly at
| first,
and everything was ok until I tried to combine ImageObserver and
| MoNetTest
into ImageCapture. I combined ImageObserver and MoNetTest into
| ImageCapture,
and run it on aibo but failed. Aibo didn't do anything expected.
| Then
I took the ""PMS "" out of aibo and re-compiled my ImageCapture program on
| the
computer. I found some mistakes in the program, which was wrong locators
| of
sensors. After correcting it and compiling successfully, I re-run the
| ImageCapture
on aibo but failed again! When I put pause button down, my aibo
| did
nothing with pause button indicator green, and after about 8 seconds
| a
voice was heard as if a motor moved. Moreover , it took about as long
as 3
| minutes to shut down aibo!
| To ensure aibo properly working with open-r, I re-run
| sample
""HelloWorld"" which run correctly before. To my surprise,
| the
""HelloWorld"" sample cannot work! Actually not only "" HelloWorld"" but
also
| BlinkingLED7
and BallTrackingHead7, which run properly before, failed to
| work.
And more surprisingly, all of them had the same malfunction,and the
| same
feedback information from aibo through wireless LAN. The feedback
| information indicated initialization information as follows:
| ....... (omitted )
|
| No Name Context OID
| 1 systemCore 0x80280c20 0xffffffff
| 2 ......
| ...... ( omitted )
|
| 58 hookConsoleIOAct 0x80292b60 0x800000043
| _ ( stopped here )
|
| To
know if aibo was all right, I inserted the original MS into aibo, and
| found
it as well as formerly. Now, we can know that the aibo , ""PMS"" , and
| open-r
samples are all right respectively, so I guess the problem seemingly
| happened
to the basic objects provided with the system, right?
| Is
it because of the wrong locators of sensors I set in my "" ImageCapture""
| program
which resulted in this or anything else ? Do I have to send my aibo
| to Sony for warranty?
|
| Who can help me ? Thanks so much!
| I'm really in hot waters!!
|
| (The
article that 2004/04/05-23:04 posted, was modified by Author)
|"
